guid,localTime,created,updated,status,attachedUser,path,apiTarget,actionTarget,success,resultDescription
1d0d5583-c8c6-48c0-8c24-cff1106bfa98,2021-03-05 10-16-10,637505361706004166,637505361706004166,dev,aef14f62-9eb8-4c02-b642-e5faafe30f95,dev,api_addnewapplication_aspx,AWS add item,true,default
f2e87d96-1fbf-4435-adfa-00549efe1c9a,2021-03-05 14-27-39,637505512594638947,637505512594638947,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505503781625238","updated":"637505512594413407","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"136d8425-2930-4f4f-9bd8-daa81d4691e5","appToken":"725ab4f8-269a-405b-ad7c-4c91c3e06f73","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
c6666c9c-d957-41e1-8735-46593a0af357,2021-03-05 14-27-53,637505512733728214,637505512733728214,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505503781625238","updated":"637505512370386621","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"136d8425-2930-4f4f-9bd8-daa81d4691e5","appToken":"8fa30a35-68ed-4f27-85aa-bd24959fff07","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
324da693-4477-40ff-acc7-0be1843906b1,2021-03-05 14-28-01,637505512813321922,637505512813321922,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"f2f1e341-2b1d-484d-8e3b-8aeeadd9e726","created":"637505503781625238","updated":"637505512813090691","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"b790a1d8-3dc6-446e-b9ff-d2ee8c7720a1","appToken":"a26567d0-a7ce-40e2-b76a-8cb6e7e12d66","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans Brunswick","clientID":"au.com.bigplansmelbourne","clientPostcode":"3056","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
b907bd9f-fcb8-4fb1-9bd0-ae01c59df302,2021-03-05 14-28-15,637505512958988478,637505512958988478,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, add new key register,false,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505512958750546","updated":"637505512958750546","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"default","appToken":"default","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
7db3ef80-853a-4685-86c4-b6fbb0e29f89,2021-03-05 14-28-20,637505513000289988,637505513000289988,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"f2f1e341-2b1d-484d-8e3b-8aeeadd9e726","created":"637505503781625238","updated":"637505513000052263","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"b790a1d8-3dc6-446e-b9ff-d2ee8c7720a1","appToken":"8778130d-99b2-4323-a84b-111329cf58d5","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans Brunswick","clientID":"au.com.bigplansmelbourne","clientPostcode":"3056","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
18a692c1-7dfe-4d0f-b2c5-72d2e7d60c25,2021-03-05 14-28-41,637505513210911436,637505513210911436,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"f2f1e341-2b1d-484d-8e3b-8aeeadd9e726","created":"637505503781625238","updated":"637505512813090691","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"b790a1d8-3dc6-446e-b9ff-d2ee8c7720a1","appToken":"a26567d0-a7ce-40e2-b76a-8cb6e7e12d66","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans Brunswick","clientID":"au.com.bigplansmelbourne","clientPostcode":"3056","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
3c6b912d-0a72-452f-9414-e2519c71e36a,2021-03-05 14-30-04,637505514040106456,637505514040106456,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"f2f1e341-2b1d-484d-8e3b-8aeeadd9e726","created":"637505503781625238","updated":"637505514039855488","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"b790a1d8-3dc6-446e-b9ff-d2ee8c7720a1","appToken":"7c58ce65-362c-4712-9c4f-17a890c6eca4","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans Brunswick","clientID":"au.com.bigplansmelbourne","clientPostcode":"3056","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
5f2bcec1-9aa6-4717-a828-5b1e327399af,2021-03-05 14-30-47,637505514472039367,637505514472039367,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"f2f1e341-2b1d-484d-8e3b-8aeeadd9e726","created":"637505503781625238","updated":"637505513000052263","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"b790a1d8-3dc6-446e-b9ff-d2ee8c7720a1","appToken":"8778130d-99b2-4323-a84b-111329cf58d5","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans Brunswick","clientID":"au.com.bigplansmelbourne","clientPostcode":"3056","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
48280b5c-996b-4f8f-b024-4807cfeb43ab,2021-03-05 14-30-50,637505514506520787,637505514506520787,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"f2f1e341-2b1d-484d-8e3b-8aeeadd9e726","created":"637505503781625238","updated":"637505514506270718","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"b790a1d8-3dc6-446e-b9ff-d2ee8c7720a1","appToken":"5aa470a6-87f7-4387-90e6-9397d3246fd3","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans Brunswick","clientID":"au.com.bigplansmelbourne","clientPostcode":"3056","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
6d8e929b-0ce4-41f0-8305-18e5d627dcac,2021-03-05 14-31-03,637505514635322913,637505514635322913,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"f2f1e341-2b1d-484d-8e3b-8aeeadd9e726","created":"637505503781625238","updated":"637505514039855488","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"b790a1d8-3dc6-446e-b9ff-d2ee8c7720a1","appToken":"7c58ce65-362c-4712-9c4f-17a890c6eca4","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans Brunswick","clientID":"au.com.bigplansmelbourne","clientPostcode":"3056","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
82495662-c34d-4fbd-a28f-29e586cf1bd8,2021-03-05 14-31-24,637505514847468667,637505514847468667,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"65386803-85a6-4f43-ad52-c803aa75e330","created":"637505503781625238","updated":"637505514847207117","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"775a9e2a-91d3-4d77-8054-8175fdff7ca2","appToken":"6282eaec-9a68-4993-85e3-3e71e4fa2af6","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans North Melbourne","clientID":"au.com.bigplansmelbourne","clientPostcode":"687 Queensberry Street North Melbourne VIC 3051","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
5b7d6ed2-352a-4a8e-b816-6bb2dc116e95,2021-03-05 14-31-42,637505515029629333,637505515029629333,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, new token updated,true,{"guid":"f2f1e341-2b1d-484d-8e3b-8aeeadd9e726","created":"637505503781625238","updated":"637505515029380032","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"b790a1d8-3dc6-446e-b9ff-d2ee8c7720a1","appToken":"b49c1528-aec7-410b-878e-c8c9f827507b","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans Brunswick","clientID":"au.com.bigplansmelbourne","clientPostcode":"3056","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
fe16f896-42f9-4e34-8541-44d5cd63030e,2021-03-05 14-32-46,637505515666081974,637505515666081974,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, add new key register,false,{"guid":"037c1607-099b-4e10-9d91-5d54367801b7","created":"637505515665823417","updated":"637505515665823417","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"default","appToken":"default","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
d4234dbb-dcbe-4043-ab10-c5bc2516004c,2021-03-05 14-32-57,637505515773629874,637505515773629874,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"f2f1e341-2b1d-484d-8e3b-8aeeadd9e726","created":"637505503781625238","updated":"637505515773386970","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"b790a1d8-3dc6-446e-b9ff-d2ee8c7720a1","appToken":"600a4b1e-7670-4195-a0b1-b13254a3ce89","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans Brunswick","clientID":"au.com.bigplansmelbourne","clientPostcode":"3056","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
a2637452-400b-4f50-9fad-35d391f5d332,2021-03-05 14-33-07,637505515877562368,637505515877562368,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"f2f1e341-2b1d-484d-8e3b-8aeeadd9e726","created":"637505503781625238","updated":"637505515029380032","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"b790a1d8-3dc6-446e-b9ff-d2ee8c7720a1","appToken":"b49c1528-aec7-410b-878e-c8c9f827507b","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans Brunswick","clientID":"au.com.bigplansmelbourne","clientPostcode":"3056","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
fa0257a9-6445-4c2b-abde-dbe995519fa1,2021-03-05 14-33-10,637505515905803164,637505515905803164,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"65386803-85a6-4f43-ad52-c803aa75e330","created":"637505503781625238","updated":"637505515905554681","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"775a9e2a-91d3-4d77-8054-8175fdff7ca2","appToken":"ed9ce346-5133-4af3-84c3-1ac57df2c3a4","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans North Melbourne","clientID":"au.com.bigplansmelbourne","clientPostcode":"687 Queensberry Street North Melbourne VIC 3051","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
49386981-22e4-4f61-be64-6c261ea580f4,2021-03-05 14-36-54,637505518149635487,637505518149635487,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, new token updated,true,{"guid":"f2f1e341-2b1d-484d-8e3b-8aeeadd9e726","created":"637505503781625238","updated":"637505518149372920","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"b790a1d8-3dc6-446e-b9ff-d2ee8c7720a1","appToken":"12943046-ba9a-4228-9fa7-aa9cb3a7f103","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans Brunswick","clientID":"au.com.bigplansmelbourne","clientPostcode":"3056","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
03f6d248-341a-497f-8705-d376022db156,2021-03-05 14-37-25,637505518456391412,637505518456391412,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, token not match,false,{"guid":"65386803-85a6-4f43-ad52-c803aa75e330","created":"637505503781625238","updated":"637505514847207117","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"775a9e2a-91d3-4d77-8054-8175fdff7ca2","appToken":"6282eaec-9a68-4993-85e3-3e71e4fa2af6","appStatus":"active","appTokenExpire":"646285824000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"Big Plans North Melbourne","clientID":"au.com.bigplansmelbourne","clientPostcode":"687 Queensberry Street North Melbourne VIC 3051","clientEmail":"info@bigplansmelbourne.com.au","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
4366be66-f7ff-4a20-8e14-73d5fd15cff2,2021-03-05 14-37-50,637505518704642448,637505518704642448,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithkey_aspx,application activate with key, license activated,true,{"guid":"27df37e2-7ac2-42e1-b257-08a7bb49dde9","created":"637505503781625238","updated":"637505518704382913","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"136d8425-2930-4f4f-9bd8-daa81d4691e5","appToken":"fc57adca-7f36-443a-b2bd-d14f1085d058","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
cff3837a-078f-46b6-9a0a-318bb2b71826,2021-03-05 14-38-11,637505518915801920,637505518915801920,production,d1b88c27-36ca-4cbf-abf8-a830d7f1f968,production,api_onapplicationvalidatingwithtoken_aspx,application activate with token, new token updated,true,{"guid":"27df37e2-7ac2-42e1-b257-08a7bb49dde9","created":"637505503781625238","updated":"637505518915542216","status":"production","appName":"BigBox","appDescription":"BigBox Production","appPlatform":"Standalone","appIdentifer":"com.darkspede.bigbox","appDomain":"portal.darkspede.space","developerName":"Darkspede Pty Ltd.","developerUrl":"https://darkspede.com","developerEmail":"info@darkspede.com","developmentGroup":"production","version":"1.2","updateMessage":"default","redirectUrl":"https://darkspede.space","apiKey":"d1b88c27-36ca-4cbf-abf8-a830d7f1f968","appKey":"136d8425-2930-4f4f-9bd8-daa81d4691e5","appToken":"dc8890b3-0cb0-4239-b5ed-6f7e4992582c","appStatus":"active","appTokenExpire":"637685568000000000","appNextCheck":"637504581607978610","publisherName":"Big Plans Melbourne","publishUrl":"https://www.bigplansmelbourne.com.au/","publishEmail":"info@bigplansmelbourne.com.au","clientName":"WalkOnPlans","clientID":"ca.walkonplans","clientPostcode":"20688 Duncan Way #105 Langley City BC V3A 7A3 Canada","clientEmail":"andrew@walkonplans.ca","accessEndPoint":"27.32.225.150\n","attachedUser":"c2b6ce16-90b9-4942-b672-04a90f648695"}
